118.2703 	EXP 	image: image = u'Stimuli/FGNEU.png'
118.2703 	EXP 	image_2: image = u'Stimuli/FGSAD1.png'
118.2703 	EXP 	image: autoDraw = True
118.2703 	EXP 	image_2: autoDraw = True
118.2703 	EXP 	text: autoDraw = True
118.2703 	EXP 	text_3: autoDraw = True
118.2705 	EXP 	window1: recordFrameIntervals = False
125.4214 	DATA 	Keypress: 5
125.4230 	EXP 	New trial (rep=0, index=31): {'Stimulus': u'Stimuli/ARHAP2.png', 'Neutral': u'Stimuli/ARNEU.png'}
125.5754 	EXP 	window1: recordFrameIntervals = False
125.5872 	EXP 	image: autoDraw = False
125.5872 	EXP 	image_2: autoDraw = False
125.5872 	EXP 	text: autoDraw = False
125.5872 	EXP 	text_3: autoDraw = False
125.5872 	EXP 	image: image = u'Stimuli/ARNEU.png'
125.5872 	EXP 	image_2: image = u'Stimuli/ARHAP2.png'
125.5872 	EXP 	image: autoDraw = True
125.5872 	EXP 	image_2: autoDraw = True
125.5872 	EXP 	text: autoDraw = True
125.5872 	EXP 	text_3: autoDraw = True
